game_id,name,maxplayers,minage,yearpublished,average,minplayers,minplaytime,maxplaytime,language_dependence,pos,boardgameartist,boardgamecategory,boardgamedesigner,boardgamemechanic,averageweight,usersrated,player_spread,time_spread,discrete_years,discrete_weights
463,Magic: The Gathering,2,13,1993,7.43768,2,20,20,Unplayable,145,"Victor Adame,Miao Aili,Randis Albion,Rob Alexander,James Allen,Dave Allsop,Scott Altmann,Ian Edward Ameling,Eric David Anderson,Chris J. Anderson,Dana Andrews,Glen Michael Angus,Chris Appelhans,Steve Argyle,Randy Asplund-Faith,Janet Aulisio,John Avon,Daren Bader,Volkan Baga,Scott Bailey,Drew Baker,Qi Baocheng,Julie Baroh,Tom Baxa,Edward Beard, Jr.,Patrick Beel,Jason Behnke,Steven Belledin,Melissa Benson,James Bernardin,Michael Bierek,Kristen Bishop,Joel Biske,Simon Bisley,Robert Bliss,Johann Bodin,Peter Bollinger,John Bolton,Paul Bonner,Zoltan Boros,Aaron Boyd,Whit Brachna,Noah Bradley,Jacques Bredy,Aleksi Briclot,Mark Brill,Kev Brockschmidt,Gerald Brom,Sue Ellen Brown,Ron Brown,Cornelius Brudi,Michael Bruinsma,Catherine Buck,Christopher Burdett,Wesley Burt,Jeffrey R. Busch,Clyde Caldwell,Matt Cavotta,Clint Cearley,Paul Chadwick,Doug Chaffee,Jason Chan (I),David Cherry,Ron Chironna,Christine Choi,Scott Chou,Wang Chuxiong,Ciruelo,Trevor Claxton,D. J. Cleland-Hura,Bud Cook,Mitch Cotie,John Coulthart,Carl Critchlow,jD,Daarken,Qiao Dafu,Liz Danforth,Oriuzio ""Dany Orizio"" Daniele,Stephen A. Daniele,Mike Danza,Geof Darrow,Al Davidson,David Day,Nelson DeCastro,Blackie del Rio,Thomas Denmark,Eric Deschamps,Ai Desheng,Brian Despain,Dennis Detwiller,Dave DeVries,Chris Dien,Tony DiTerlizzi,Kevin Dobler,Dom!,Dominick Domingo,John Donahue,William Donohoe,Brandon Dorman,Dave Dorman,Dan Dos Santos,Mike Dringenberg,Brian ""Chippy"" Dugan,Brian Durfee,Jeff Easley,Cole Eastburn,Robert Eggleton,Jesper Ejsing,Randy Elliott,Steve Ellis (I),Larry Elmore,Tristan Elwell,Rick Emond,Jeremy Enecio,Wayne England,Jason Engle,James Ernest,Vincent Evans,Glenn Fabry,Patrick Faricy,Rick Farrell,Jason Felix,Wang Feng,Richard Kane Ferguson,Cecil Fernando,Fred Fields,Steve Firchow,Scott Fischer,Marc Fishman,Tom Fleming,Kaja Foglio,Phil Foglio,Eric Fortune,Jon Foster,Anthony Francisco,Carl Frank,Dan Frazier,Frank Kelly Freas,Massimilano Frezzato,Una Fricker,J. W. Frost,Ted Galaday,John Gallagher,Randy Gallegos,Sandra Garavito,Kevin Garletts,Daniel Gelon,Donato Giancola,Thomas Gianni,Gary Gianni,Charles Gillespie,Tomas Giorello,Erik Gist,Andrew Goldhawk,Rob Gonsalves,Gerry Grace,Lucas Graciano,Adi Granov,Lars Grant-West,D. Alexander Gregory,Stuart Griffin,Yang Guangmai,Rebecca Guay-Mitchell,Brian Hagan,Kunio Hagio,Joshua Hagler,Trevor Hairsine,Nils Hamm,Justin Hampton,Scott Hampton,Yeong-Hao Han,Fred Harper,Lou Harrison,Mark Harrison,Michael C. Hayes,Don Hazeltine,Nathalie Hertz,Carol Heyer,Henry Higgenbotham,Tim Hildebrandt,Greg Hildebrandt,Yoshino Himori,David Ho,Patrick Ho,Yang Hong,Craig Hooper,Fred Hooper,Quinton Hoover,Alex Horley,Daniel Horne,David Horne,Ralph Horsley,Brian Horton,John Howe,Austin Hsu,David Hudnut,Heather Hudson,Shang Huitong,Mark Hyzer,Junichi Inoue,Ironbrush,Ittoku,Hiro Izawa,Izzy,Tyler Jacobson,Hugh Jamieson,Jeremy Jarvis,Tomasz Jedruszek,Jiaming,He Jiancheng,Liu Jianjian,Gao Jianzhang,Zhang Jiazhen,Kari Johnson,Janine Johnston,Miles Johnston,Fay Jones,Jaime Jones,Goran Josic,Qin Jun,Michael Kaluta,Kerstin Kaman,Yokota Katsumi,Tsutomu Kawade,James Kei,Doug Keith,Dave Kendall,Mike Kerr,Igor Kieryluk,Mike Kimble,Hannibal King,Scott Kirschner,Brandon Kitkouski,Nic Klein,Patrick Kochakji,Michael Koelsch,KOJI,Michael Komarck,Cos Koniotis,Karl Kopinski,Kekai Kotaki,Vance Kovacs,Yang Jun Kwon,Tom Kyffin,Ray Lago,Clint Langley,Jeff Laubenstein,Jennifer Law,Stephanie Pui-Mun Law,Alton Lawson,Khang Le,Garry Leach,April Lee,Pat Lee,Paul Lee,Ron Lemen,Nicola Leonard,LHQ,Daniel Ljunggren,Todd Lockwood,Lubov,Chuck Lukacs,Steve Luke,Rebekah Lynn,Howard Lyon,Larry MacDougall,Colin MacNeil,Corey Macourek,Anson Maddocks,Warren Mahy,John Malloy,Sławomir Maniak,Thomas Manning,Dylan Martens,David G. Martin,Stephan Martiniere,John Matson,Val Mayerik,Cristina McAllister,Iain McCaig,Sean McConnell,Chengo McFlingers,Martin McKenna,Harold Arthur McNeill,Véronique Meignaud,Jeff Menges,Ken Meyer, Jr.,Ian Miller,Jeff Miracola,Matthew Mitchell,Cara Mitten,Christopher Moeller,Peter Mohrbacher,Malcolm David Monette,Monte Moore,Pat Morrissey,Philip Mosness,Craig Mullins,Kevin A. Murphy,Scott Murphy,Justin Murray,Andrew Murray,Jim Murray,Jon J. Muth,Jesper Myrfors,Ted Naifeh,Sun Nan,Mark A. Nelson,James Nelson,Winona Nelson,Jeff Nentrup,Terese Nielsen,Cliff Nielsen,Justin Norman,Nottsuo,David O'Connor,William O'Connor,Syuichi Obata,Kensuke Okabayashi,Okera,Ariel Olivetti,Margaret Organ-Kean,Jen Page,James Paick,Efrem Palacios,David Palumbo,Anthony Palumbo,Ryan Pancoast,Adam Paquette,Paolo Parente,Jung Park,Keith Parkinson,Lucio Parrillo,Jim Pavelec,Nick Percival,Omaha Perez,Eric Peterson,Bob Petillo,Michael Phillippi,Martina Pilcerová,Mike Ploog,Zak Plucinski,Eric Polak,Alan Pollack,Mark Poole,R. K. Post,Dermot Power,George Pratt,Steve Prescott,Vincent Proce,Puddnhead,Huang Qishi,Mike Raabe,Isabelle Rabarot,Alan Rabinowitz,Fredrik Rahmqvist,Chris Rahn,Dave Rapoza,Kathryn Rathke,Roger Raupp,Omar Rayyan,Dom  Reardon,Jeff Reitz,Jeff Remmer,Adam Rex,Wayne Reynolds,Esad Ribic,Darrell Riche,Brad Rigney,Franco Rivolli,Tony Roberts,Andrew Robinson,Mark Romanoski,Romas,Mark Rosewater,Jean-Sebastien Rossbach,Gary Rudell,Robh Ruppel,Christopher Rush,Andi Rusu,Michael G. Ryan,James Ryman,Mitsuaki Sagiri,Richard Sardinha,Mike Sass,Zina Saunders,Jana Schirmer,Dan Scott,Dan Seagrave,David Robyn Seeley,Liu Shangying,Liam Sharp,Kuang Sheng,Song Shikai,Shishizaru,Doug Shuler,Bill Sienkiewicz,Greg Simanson,Marc Simonetti,William Simpson,Mark Simpson (II),Adrian Smith,Larry Snelly,Brian Snoddy,Ding Songjian,Greg Spalenka,Ron Spears,Ron Spencer,Terry Springer,John Stanko,Greg Staples,Matthew Stawicki,Darbury Stenderu,Matt Stewart,Philip Straub,Michael Sutfin,Raymond Swanland,Justin Sweet,Arnie Swekel,Tony Szczudlo,Gábor Szikszai,Junko Taguchi,Hideaki Takamura,Bryan Talbot,Xu Tan,Zhao Tan,Philip Tan (I),Hiroshi Tanigawa,Stephen Tappin,Mark Tedin,Nènè Thomas,Joel Thomas,Richard Thomas (I),Ruth Thompson,Ben Thompson,Matt Thompson,Li Tie,Cai Tingting,Jerry Tiritilli,Junior Tomlin,Francis Tsai,Drew Tucker,UDON,Charles Urbach,Susan Van Camp,Cyril Van Der Haegen,Henry van der Linde,Svetlin Velinov,Pete Venters,Diana Vick,Marcelo Vignali,Rogério Vilela,Sal Villagran,Franz Vohwinkel,Erik Von Lehmann,Johannes Voss,Bryon Wackwitz,Kevin Walker,Ron Walotsky,Stephen Walsh,Shelly Wan,Tom Wänerstrand,Li Wang,Anthony Waters,Michael Weaver,Amy Weber,Jack Wei,Chen Weidong,Kipling West,Michael Whelan,Steve White,Richard Whitters,L. A. Williams,Brad Williams,Allen Williams,Dameon Willich,Matt Wilson,Jarreau Wimberly,Jim Wong,Ash Wood,Sam Wood,Richard Wright,Tang Xiaogu,Li Xiaohua,Xu Xiaoming,Qu Xin,Quan Xuejun,Ku Xueming,Gao Yan,Lin Yan,Hong Yan,Erica Yang,Kieran Yanner,Ryan Yee,Solomon Au Yeung,Ji Yong,Li Youliang,Li Yousong,Kang Yu,Fang Yue,Min Yum,Wang Yuqun,John Zeleznik,ZENTOYO,Jiang Zhuqing,Luca Zontini,Mark Zug","Card Game,Collectible Components,Fantasy,Fighting",Richard Garfield,"Hand Management,Player Elimination",3.1448,22883,0,0,1995,3
472,DungeonQuest,4,10,1985,6.69175,1,20,60,Some,1141,"Dave Andrews,Gary Chalk,Colin Dixon,Jes Goodwin,Anders Jeppsson,Peter Andrew Jones,Peter Jones (I),Pete Knifton,Alastair Morrison,Bill Sedgwick","Adventure,Exploration,Fantasy","Jakob Bonds,Dan Glimne","Dice Rolling,Press Your Luck,Rock-Paper-Scissors,Role Playing,Tile Placement,Variable Player Powers",1.937,2296,3,40,1985,2
478,Citadels,8,10,2000,7.14768,2,20,60,Moderate,277,"Cyrille Daujean,Julien Delval,Jesper Ejsing,Bruno Faidutti,Didier Graffet,Bjarne Hansen,Darrell Hardy,Florence Magnin,Jean-Louis Mourier,Scott Nicely,Christian T. Petersen,Brian Schomburg,Richard Spicer","Bluffing,Card Game,City Building,Fantasy,Medieval",Bruno Faidutti,"Card Drafting,Set Collection,Simultaneous Action Selection,Variable Phase Order,Variable Player Powers",2.0616,37607,6,40,2000,2
483,Diplomacy,7,12,1959,7.06461,2,360,360,No,462,"Blake Beasley,Hugh Bredin,Vincent Dutrait,Gilles Lautussier,Guillaume Rohmer,Allison Shinkle","Bluffing,Negotiation,Political,Post-Napoleonic,Wargame",Allan B. Calhamer,"Area Control / Area Influence,Area Movement,Player Elimination,Simultaneous Action Selection",3.3698,9840,5,0,1960,3.5
484,Stratego Legends,8,8,1999,5.75063,2,60,60,Moderate,6168,NA,"Abstract Strategy,Bluffing,Collectible Components,Deduction,Fantasy,Memory",Craig Van Ness,"Memory,Modular Board,Rock-Paper-Scissors,Secret Unit Deployment,Variable Player Powers",2.24,655,6,0,2000,2
491,Web of Power,5,12,2000,7.30828,3,50,60,No,441,Franz Vohwinkel,"Medieval,Territory Building",Michael Schacht,"Area Control / Area Influence,Card Drafting,Hand Management,Route/Network Building",2.4611,3044,2,10,2000,2.5
494,Ave Caesar,6,12,1989,6.63911,2,30,30,No,964,"Ingrid Berner,Eckhard Freytag,Thomas Thiemeyer","Ancient,Racing",Wolfgang Riedesser,Hand Management,1.3698,3826,4,0,1990,1.5
511,Silverton,6,12,1991,7.08763,1,180,180,Moderate,1213,Ted Rose,"American West,Economic,Trains,Transportation","Dori Smith,Phillip John Smith","Dice Rolling,Pick-up and Deliver,Route/Network Building,Worker Placement",3.2241,929,5,0,1990,3
520,Axis & Allies: Europe,4,12,1999,6.50872,2,210,210,Some,1579,NA,"Wargame,World War II","Larry Harris, Jr.","Area Control / Area Influence,Area Movement,Dice Rolling,Partnerships",2.8419,2240,2,0,2000,3
526,Abalone,2,7,1987,6.42826,2,30,30,No,1318,"Michel Lalet,Laurent Levi",Abstract Strategy,"Michel Lalet,Laurent Levi",Grid Movement,2.2192,4593,0,0,1985,2
527,GIPF,2,9,1997,7.11612,2,30,60,No,655,"Kris Burm,lu'cifer",Abstract Strategy,Kris Burm,"Grid Movement,Pattern Building",2.7688,2304,0,30,1995,3
528,ZÈRTZ,2,9,1999,7.30703,2,30,60,No,429,"Kris Burm,lu'cifer",Abstract Strategy,Kris Burm,"Grid Movement,Set Collection",2.7179,3255,0,30,2000,2.5
539,Dampfross,6,10,1979,6.32102,2,90,90,No,2763,Frank Pfeifer,"Racing,Trains",David G. Watts,"Crayon Rail System,Route/Network Building",2.2286,664,4,0,1980,2
545,Kaleidos,12,10,1994,6.74532,2,60,60,No,2089,"Marianna Fulvi,Kenji Paolo,Elena Prette",Party Game,"Spartaco Albertarelli,Marianna Fulvi,Elena Prette,Angelo Zucca",Pattern Recognition,1.2791,571,10,0,1995,1.5
553,Chez Geek,5,13,1999,5.74057,2,60,60,Extensive,5009,"Alain H. Dawson,Jack Elmy,John Kovalic,Philip Reed",Card Game,Jon Darbro,"Set Collection,Take That,Variable Player Powers",1.4206,3871,3,0,2000,1.5
555,The Princes of Florence,5,12,2000,7.59407,2,75,100,Moderate,94,"Arnaud Demaegd,Eckhard Freytag,Wolfgang Kramer,Richard Ulrich,Franz Vohwinkel","City Building,Renaissance","Wolfgang Kramer,Richard Ulrich,Jens Christopher Ulrich","Auction/Bidding,Tile Placement",3.2521,13115,3,25,2000,3.5
582,Kampf um Rom,4,16,1995,5.49333,3,180,180,NA,11086,"Werner Pollak,Andreas Steiner","Ancient,Civilization,Medieval,Wargame","Gerhard H. Kuhlmann,Hartmut Witt","Area Control / Area Influence,Area Movement",3.2,30,1,0,1995,3
586,Up Front,3,12,1983,7.83799,2,60,60,Moderate,308,"Charles Kibler,Rodger B. MacGowan","Card Game,Wargame,World War II",Courtney F. Allen,"Campaign / Battle Card Driven,Hand Management,Simulation,Variable Player Powers",3.3889,1865,1,0,1985,3.5
589,Wiz-War,4,10,1983,6.90275,2,60,60,Extensive,1144,"Tom Jolly,Phil Morrissey",Fantasy,Tom Jolly,"Modular Board,Player Elimination",1.982,1527,2,0,1985,2
620,We the People,2,12,1994,7.33241,2,120,120,Extensive,889,"Stephen Langmead,William B. T. Trego","Age of Reason,American Revolutionary War,Wargame",Mark Herman,"Area Control / Area Influence,Campaign / Battle Card Driven,Dice Rolling,Hand Management,Point to Point Movement,Variable Player Powers",2.7226,1058,0,0,1995,2.5
633,Elixir,8,10,1997,5.52579,3,60,60,Extensive,11710,"Bernard Bittler,Christophe Swal","Action / Dexterity,Card Game,Fantasy,Humor","Sylvie Barc,Frédéric Leygonie,Juan Rodriguez","Auction/Bidding,Set Collection",1.5063,906,5,0,1995,1.5
639,American Megafauna,4,9,1997,7.00869,1,480,480,Moderate,2460,Phil Eklund,"Animals,Environmental,Prehistoric",Phil Eklund,"Auction/Bidding,Simulation,Variable Player Powers",3.7917,328,3,0,1995,4
668,Sternenhimmel,5,10,1995,6.5774,3,30,30,No,3114,Thomas Kley,Bluffing,Tom Schoeps,"Area Control / Area Influence,Auction/Bidding",2.0857,310,2,0,1995,2
670,Starship Troopers,2,12,1976,6.45814,1,120,120,Moderate,2085,"George Goebel,Richard Hamblen,Looking Glass Photographics,Emily March,Randall C. Reed","Novel-based,Science Fiction,Wargame",Randall C. Reed,"Hex-and-Counter,Secret Unit Deployment",3.0833,1031,1,0,1975,3
674,J.U.M.P. Into the Unknown,4,10,1999,5.26289,1,120,120,NA,12234,Alan Gutierrez,"Science Fiction,Wargame","Edward Niecikowski,David M. Niecikowski",Secret Unit Deployment,2.7778,97,3,0,2000,3
679,Minion Hunter,6,12,1992,6.11295,1,60,60,Some,6169,Larry Elmore,"Horror,Science Fiction",Lester Smith,"Action Point Allowance System,Co-operative Play,Variable Player Powers",1.9333,183,5,0,1990,2
692,Wizard Kings,7,12,2000,6.70615,2,150,150,Some,1563,"Laryn Bakker,Edward Beard, Jr.,Heather Bruton,Joel Burslem,Nicole Cardiff,Christopher Moeller,Joe Veen","Fantasy,Wargame","Tom Dalgliesh,Grant Dalgliesh","Dice Rolling,Hex-and-Counter,Modular Board,Secret Unit Deployment,Variable Player Powers",2.6711,1093,5,0,2000,2.5
696,The Big Idea,6,10,2000,6.32968,3,45,45,Some,2584,Damon S. Brown,"Card Game,Party Game",James Ernest,"Stock Holding,Voting",1.3226,802,3,0,2000,1.5
699,HeroQuest,5,10,1989,7.02496,2,90,90,Extensive,539,"Gary Chalk,Les Edwards","Adventure,Exploration,Fantasy,Fighting,Miniatures",Stephen Baker,"Dice Rolling,Grid Movement,Modular Board,Partnerships,Role Playing,Roll / Spin and Move,Variable Player Powers",2.1714,8218,3,0,1990,2
700,Battle Masters,2,9,1992,6.14928,2,60,60,Some,2629,Chris Baker,"Fantasy,Fighting,Miniatures,Wargame",Stephen Baker,"Chit-Pull System,Dice Rolling,Variable Phase Order,Variable Player Powers",1.8951,1726,0,0,1990,2
703,Roman Civil War,2,12,1993,6.89648,2,120,120,Moderate,5769,NA,"Ancient,Civil War,Wargame",Joseph Miranda,Hex-and-Counter,3.1667,71,0,0,1995,3
705,Caesar in Gallia,2,0,1993,6.68922,2,300,300,Moderate,7419,NA,"Ancient,Wargame",Joseph Miranda,"Dice Rolling,Hex-and-Counter",3.0714,51,0,0,1995,3
707,When Tigers Fight,2,14,1994,6.06806,2,300,300,NA,NA,NA,"Wargame,World War II",Dean Webb,Hex-and-Counter,3.1333,72,0,0,1995,3
712,Blood Bowl (Third Edition),2,12,1994,7.57274,2,180,180,Some,215,"Wayne England,David Gallagher,Richard Wright","Fantasy,Fighting,Miniatures,Sports,Wargame",Jervis Johnson,"Dice Rolling,Grid Movement,Variable Player Powers",2.9721,4492,0,0,1995,3
713,Nuclear War,6,10,1965,6.21832,2,60,60,Extensive,2063,"Steven S. Crompton,Gary Freeman,Brian McCrary","Card Game,Modern Warfare,Negotiation,Political",Douglas Malewicki,"Action / Movement Programming,Take That",1.4487,2520,4,0,1965,1.5
714,Talisman,6,9,1983,6.40353,2,240,240,Extensive,1580,"Christos Achilleos,Gary Chalk","Adventure,Exploration,Fantasy,Fighting",Robert Harris,"Dice Rolling,Role Playing,Roll / Spin and Move,Variable Player Powers",2.1835,4319,4,0,1985,2
741,Trajan,2,12,1991,6.79154,2,180,180,NA,5213,"Eric Brune,Callie Cummins,Mark Simonitch","Ancient,Wargame",Joseph Miranda,Hex-and-Counter,3.2593,94,0,0,1990,3.5
742,Germania,2,12,1995,6.79577,2,180,180,NA,7167,NA,"Ancient,Wargame",Joseph Miranda,Hex-and-Counter,2.9091,52,0,0,1995,3
752,Maul of America,6,12,1998,4.63571,2,120,120,NA,13273,Steve Bryant,"Fighting,Horror,Zombies",Eric Canfield,"Dice Rolling,Modular Board,Roll / Spin and Move",1.5,105,4,0,2000,1.5
759,Turning Point: Stalingrad,2,12,1989,7.18437,2,180,180,Some,1576,"Charles Kibler,George I. Parrish, Jr.","Wargame,World War II",Don Greenwood,Area-Impulse,3.3366,611,0,0,1990,3.5
782,"Win, Place & Show",6,8,1966,6.71985,3,120,120,Moderate,1948,NA,"Animals,Racing,Sports","Thomas M. Divoll,John B. Reilly","Betting/Wagering,Dice Rolling,Roll / Spin and Move",2.0879,726,3,0,1965,2
811,Rummikub,4,8,1977,6.29554,2,60,60,No,1476,"(Uncredited),Sławek Wiechowski","Card Game,Number",Ephraim Hertzano,"Set Collection,Tile Placement",1.7785,8073,2,0,1975,2
814,Aquarius,5,5,1998,5.96247,2,20,20,No,3263,Andrew Looney,"Card Game,Religious",Andrew Looney,"Pattern Building,Tile Placement",1.1429,1412,3,0,2000,1
815,Chrononauts,6,11,2000,6.22636,1,30,30,Moderate,1795,"Alison Frane,Derek Ring","Bluffing,Card Game,Deduction,Educational,Political,Science Fiction,World War I,World War II",Andrew Looney,"Hand Management,Modular Board,Press Your Luck",1.8467,4590,5,0,2000,2
816,2038: Tycoons of the Asteroid Belt,6,14,1995,7.03236,3,360,360,Some,2350,"Thomas Lehmann,Michael McLaughin,John Stoltenberg,Jeff Sturgeon","Economic,Science Fiction,Space Exploration,Trains,Transportation","James Hlavaty,Thomas Lehmann","Auction/Bidding,Pick-up and Deliver,Route/Network Building,Stock Holding",4.0426,343,3,0,1995,4
819,Quacksalbe,5,14,1998,6.28788,3,30,30,NA,9132,Volker Tietze,"Card Game,Humor,Medical",Volker Tietze,Trick-taking,3,33,2,0,2000,3
822,Carcassonne,5,8,2000,7.43536,2,30,45,No,129,"Doris Matthäus,Anne Pätzke,Chris Quilliams","City Building,Medieval,Territory Building",Klaus-Jürgen Wrede,"Area Control / Area Influence,Tile Placement",1.9386,67056,3,15,2000,2
823,Lord of the Rings,5,12,2000,6.78475,2,60,60,Moderate,624,"Bluguy,John Howe","Adventure,Fantasy,Novel-based",Reiner Knizia,"Co-operative Play,Dice Rolling,Hand Management,Set Collection,Variable Player Powers",2.5755,11826,3,0,2000,2.5
829,Battle of the Bands,4,13,2001,5.76798,2,45,45,Moderate,8609,NA,"Card Game,Humor,Music,Party Game",Dan Smith,"Hand Management,Take That",1.4348,178,2,0,2000,1.5
861,Weapons and Warriors:  Castle Combat Set,2,7,1993,5.8128,2,30,30,No,7175,NA,"Action / Dexterity,Children's Game,Medieval,Miniatures",(Uncredited),"Action Point Allowance System,Area Movement,Dice Rolling,Roll / Spin and Move",1.2667,386,0,0,1995,1.5
875,Roads & Boats,4,14,1999,7.76255,1,240,240,No,213,"Herman Haverkort,Tamara Jannink","City Building,Civilization,Economic,Industry / Manufacturing,Transportation","Jeroen Doumen,Joris Wiersinga","Grid Movement,Line Drawing,Modular Board,Pick-up and Deliver,Route/Network Building",4.195,2485,3,0,2000,4
891,Cranium,16,13,1998,5.70269,4,60,60,Unplayable,5433,Gary Baseman,"Party Game,Puzzle,Trivia,Word Game","Whit Alexander,Richard Tait","Acting,Line Drawing,Paper-and-Pencil,Partnerships,Roll / Spin and Move,Singing",1.4471,6737,12,0,2000,1.5
895,APBA Pro Baseball,2,10,1951,6.79954,1,30,30,Extensive,3495,(Uncredited),Sports,Dick Seitz,"Dice Rolling,Simultaneous Action Selection",1.913,219,1,0,1950,2
915,Mystery of the Abbey,6,10,1995,6.5453,3,120,120,Moderate,997,"Cyrille Daujean,Julien Delval,Emmanuel Roudier","Deduction,Medieval,Murder/Mystery,Religious","Bruno Faidutti,Serge Laget","Area Movement,Hand Management,Paper-and-Pencil,Set Collection",2.2126,6761,3,0,1995,2
925,Werewolf,24,8,1986,6.65773,8,60,60,No,989,"Corey Fields,Michael Klarfeld,林 憲明 (Noriaki Hayashi)","Bluffing,Deduction,Horror,Murder/Mystery,Negotiation,Party Game","Dimitry Davidoff,Andrew Plotkin","Partnerships,Player Elimination,Role Playing,Variable Player Powers,Voting",1.3899,3786,16,0,1985,1.5
937,1825 Unit 1,5,14,1995,6.79438,2,180,180,No,3042,NA,"Trains,Transportation",Francis Tresham,"Modular Board,Route/Network Building,Stock Holding",3.6087,258,3,0,1995,3.5
955,Super Giant Monster Showdown,9,10,1999,6.00191,2,60,60,Moderate,8454,NA,"Card Game,Children's Game,Fighting,Science Fiction",Alex Strang,"Modular Board,Variable Player Powers",2.0833,87,7,0,2000,2
959,Luftschiff,2,12,1996,7.04308,1,60,60,Extensive,5693,Phil Eklund,"Aviation / Flight,Wargame,World War I",Phil Eklund,"Dice Rolling,Simulation",3.2778,65,1,0,1995,3.5
980,Al Cabohne,2,12,2000,5.96925,1,60,60,No,3423,Björn Pertoft,"Card Game,Mafia",Uwe Rosenberg,Set Collection,1.7589,987,1,0,2000,2
983,Tangoes,2,5,1980,5.74357,1,10,10,No,7607,NA,"Puzzle,Real-time",Maurice Kanbar,Pattern Building,1.5357,319,1,0,1980,1.5
987,Kingmaker,7,12,1974,6.44855,2,240,240,Some,1588,"Don Greenwood,W. Scott Moores,Philmar Limited,Randall C. Reed,Thomas N. Shaw,Mick (Mike) Uhl","Medieval,Political,Renaissance,Wargame",Andrew McNeil,"Area Movement,Voting",3.0738,2507,5,0,1975,3
1035,Squad Leader,2,14,1977,7.4724,2,60,60,Extensive,410,"Richard Hamblen,Rodger B. MacGowan,W. Scott Moores","Wargame,World War II",John Hill (I),"Dice Rolling,Hex-and-Counter,Modular Board,Simulation",4.0384,2677,0,0,1975,4
1036,Speculation,6,10,1992,6.77361,3,45,45,No,2034,Harald Lieske,Economic,Dirk Henn,"Commodity Speculation,Dice Rolling,Stock Holding",2,569,3,0,1990,2
1037,Deadlands: Doomtown,6,10,1998,7.28883,2,45,45,Extensive,1461,"Melissa Benson,Edward Fetterman,Dan Frazier,Anthony Grabski,Paul Herbert,Heather Hudson,Todd Lockwood,William O'Connor,Paolo Parente,Bryon Wackwitz","American West,Card Game,City Building,Collectible Components,Fantasy,Fighting,Horror",Dave Williams (II),"Hand Management,Modular Board,Variable Player Powers",3.0169,608,4,0,2000,3
1072,Wat'n dat!?,8,10,1996,6.67017,3,60,60,Extensive,3967,Arnaud Quere,"Action / Dexterity,Party Game",Claude Weber,Pattern Building,1.1875,182,5,0,1995,1
1111,Taboo,10,12,1989,6.28096,4,20,20,Unplayable,1544,"René Goscinny,Albert Uderzo","Party Game,Real-time,Word Game",Brian Hersch,Partnerships,1.2364,7302,6,0,1990,1
1126,Car Wars: The Card Game,6,10,1991,5.44024,2,60,60,Some,12427,"Alex Fernandez (I),Sabrina Gonzalez,Sanford Greene,Jeff Magniat,David O. Miller,Michael Scott,Ben Williams","Card Game,Fighting,Racing,Science Fiction","Creede Lambard,Sharleen Lambard","Take That,Variable Player Powers",1.4058,635,4,0,1990,1.5
1152,The Mystic Wood,4,12,1980,6.49461,2,60,60,Some,3010,Kenn Nishiuye,"Adventure,Exploration,Fantasy,Fighting,Medieval",Terence Peter Donnelly,"Modular Board,Variable Player Powers",1.4783,450,2,0,1980,1.5
1194,Speed Circuit,6,12,1971,6.87059,2,120,120,Some,1444,NA,"Racing,Sports","Thomas M. Divoll,John B. Reilly","Action Point Allowance System,Modular Board,Simultaneous Action Selection",2.065,990,4,0,1970,2
1202,The Sorcerer's Cave,4,10,1978,6.37095,1,60,60,Moderate,3761,NA,"Card Game,Exploration,Fantasy",Terence Peter Donnelly,Modular Board,1.7838,327,3,0,1980,2
1212,Nuclear Proliferation,6,10,1992,6.56077,2,30,30,NA,2240,Scott Jackson,"Card Game,Modern Warfare,Negotiation,Political,Wargame",Douglas Malewicki,"Hand Management,Take That,Variable Player Powers",1.4762,702,4,0,1990,1.5
1213,Nuclear Escalation,6,10,1983,6.59948,2,30,30,NA,1938,Doug Chaffee,"Card Game,Modern Warfare,Negotiation,Political,Wargame","Douglas Malewicki,Michael Stackpole","Hand Management,Take That",1.6024,885,4,0,1985,1.5
1231,Bausack,8,7,1987,6.88224,2,15,45,No,744,Olivia Schuff,Action / Dexterity,Klaus Zoch,Auction/Bidding,1.3101,3290,6,30,1985,1.5
1234,Once Upon a Time: The Storytelling Card Game,6,8,1993,6.47036,2,30,30,Moderate,1162,"Florence Magnin,Sophie Mounier,Omar Rayyan,Franz Vohwinkel","Card Game,Humor,Party Game,Real-time","Richard Lambert,Andrew Rilstone,James Wallis","Hand Management,Storytelling,Voting",1.3978,6204,4,0,1995,1.5
1244,Meander,2,8,2001,6.1596,2,20,20,No,6358,Huib van Winkoop,"Abstract Strategy,Action / Dexterity","Justus van Oel,Huib van Winkoop",Tile Placement,1.8571,125,0,0,2000,2
1246,Insecta,7,12,1995,6.22444,1,90,300,NA,NA,Phil Eklund,"Animals,Educational,Fighting,Horror,Science Fiction","Phil Eklund,Neal Sofge","Co-operative Play,Hex-and-Counter,Role Playing,Simulation,Variable Player Powers",2.7222,133,6,210,1995,2.5
1263,Knatsch,6,8,2000,5.60681,2,30,30,No,8156,"Hans-Jörg Brehm,Christian Fiore,Michael Schacht","Card Game,Dice,Fighting,Medieval",Michael Schacht,"Card Drafting,Dice Rolling,Set Collection",1.3604,890,4,0,2000,1.5
